id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,motivo_rechazo
19365,2025-09-27,848,35,6,12,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
19367,2025-12-04,365,66,14,2,1664.16,311.07,,montoAsegurado_vacio
19368,2025-01-03,1928,17,4,3,787.57,104.98,,montoAsegurado_vacio
19369,2025-03-03,898,17,14,9,,40.45,,prima_vacia;montoAsegurado_vacio
19371,2025-10-20,1098,35,10,9,,215.21,116506.41,prima_vacia
19372,2025-04-17,1632,58,1,4,1890.08,412.24,,montoAsegurado_vacio
19373,2025-07-13,2664,14,12,10,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
19375,2026-01-26,1756,14,11,12,,52.27,44344.28,prima_vacia
19376,2026-01-28,1924,6,3,7,1884.88,,,comision_vacia;montoAsegurado_vacio
19378,2025-10-18,799,47,8,9,,214.43,115334.78,prima_vacia
19379,2025-05-17,53,11,13,7,1483.99,113.24,,montoAsegurado_vacio
19380,2026-02-18,1050,56,15,11,964.86,51.51,,montoAsegurado_vacio
19381,2026-02-14,968,11,10,1,1880.23,128.64,,montoAsegurado_vacio
19383,2025-09-08,2982,21,5,7,,147.69,,prima_vacia;montoAsegurado_vacio
19385,2025-05-19,774,6,11,3,1256.01,,195998.8,comision_vacia
19386,,231,14,13,10,548.48,120.2,,fechaEmision_vacia;montoAsegurado_vacio
19389,2025-05-15,2107,73,4,3,,163.63,,prima_vacia;montoAsegurado_vacio
19392,2025-02-23,2750,74,4,11,279.82,33.4,,montoAsegurado_vacio
19393,,2948,41,1,1,443.97,50.44,,fechaEmision_vacia;montoAsegurado_vacio
19396,,550,53,15,4,433.44,30.79,36466.76,fechaEmision_vacia
19397,2025-09-01,2938,43,13,4,,72.11,111504.42,prima_vacia
19398,2025-02-24,896,76,6,2,,126.49,62095.17,prima_vacia
19399,2026-01-30,107,21,15,11,,141.6,,prima_vacia;montoAsegurado_vacio
19406,2025-12-03,839,16,9,8,448.16,93.4,,montoAsegurado_vacio
19408,,2006,24,13,8,,,,fechaEmision_vacia;prima_vacia;comision_vacia;montoAsegurado_vacio
19409,2025-12-29,2936,19,7,9,,,132960.68,prima_vacia;comision_vacia
19410,2025-08-12,2072,61,1,5,,374.23,73680.45,prima_vacia
19411,2025-01-23,1852,79,15,11,403.17,,,comision_vacia;montoAsegurado_vacio
19412,2025-07-11,130,1,11,11,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
19413,,520,50,4,12,,338.39,,fechaEmision_vacia;prima_vacia;montoAsegurado_vacio
19414,2025-11-24,959,62,10,12,,158.69,77548.22,prima_vacia
19415,2025-10-13,289,28,1,7,,,245978.63,prima_vacia;comision_vacia
19416,,3825,39,3,2,260.61,,49921.61,fechaEmision_vacia;comision_vacia
19418,2025-07-24,112,76,11,12,,146.77,97051.08,prima_vacia
19419,,2884,35,4,10,1481.55,,80216.45,fechaEmision_vacia;comision_vacia
19421,2025-09-29,452,62,8,11,1778.12,416.48,,montoAsegurado_vacio
19424,2025-11-10,2266,46,10,10,,16.47,21112.68,prima_vacia
19425,,130,50,5,6,796.11,76.66,23567.28,fechaEmision_vacia
19426,2025-12-05,691,10,6,2,600.68,89.34,,montoAsegurado_vacio
19427,2026-01-19,287,7,14,3,1433.95,,,comision_vacia;montoAsegurado_vacio
19428,,3797,15,2,2,1482.13,141.6,135211.15,fechaEmision_vacia
19429,2025-11-30,3844,35,10,9,625.42,,94591.91,comision_vacia
19430,2025-10-23,770,29,15,6,774.74,129.69,,montoAsegurado_vacio
19431,2025-06-22,451,62,3,12,1614.9,,,comision_vacia;montoAsegurado_vacio
19432,2025-08-20,385,24,5,3,,225.51,170453.01,prima_vacia
19437,2025-08-08,2444,58,14,3,,169.71,,prima_vacia;montoAsegurado_vacio
19438,2025-01-13,660,9,4,1,,49.27,,prima_vacia;montoAsegurado_vacio
19442,2025-03-26,1182,78,14,3,,279.61,118734.91,prima_vacia
19444,2025-08-15,547,44,14,9,586.82,,84104.54,comision_vacia
19445,2025-07-20,2948,49,5,8,1955.34,,,comision_vacia;montoAsegurado_vacio
19446,2025-11-03,1806,60,1,2,,,109763.69,prima_vacia;comision_vacia
19448,2025-12-09,158,18,1,2,794.72,149.1,,montoAsegurado_vacio
19450,,1913,12,12,8,1104.18,55.78,,fechaEmision_vacia;montoAsegurado_vacio
19452,2025-05-09,2349,48,4,4,,,216220.35,prima_vacia;comision_vacia
19453,2025-10-31,1997,20,7,2,,86.79,33476.0,prima_vacia
19454,,416,52,4,8,518.01,52.18,31812.94,fechaEmision_vacia
19455,2025-11-17,824,38,2,3,,73.82,,prima_vacia;montoAsegurado_vacio
19459,2025-05-06,2550,46,4,4,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
19460,2025-10-20,1470,73,10,11,1646.35,,272232.46,comision_vacia
19461,2026-02-01,496,61,5,6,926.72,,27040.51,comision_vacia
19462,2025-12-10,1651,55,11,2,630.6,85.52,,montoAsegurado_vacio
19463,2025-06-24,2383,45,9,2,1108.81,165.41,,montoAsegurado_vacio
19464,2025-09-02,250,25,8,6,1461.3,258.38,,montoAsegurado_vacio
19465,2025-05-29,640,8,14,1,109.81,21.83,,montoAsegurado_vacio
19466,2026-01-06,1852,47,2,6,825.22,,137794.44,comision_vacia
19467,2025-09-01,104,29,3,11,1070.58,251.14,,montoAsegurado_vacio
19468,2025-11-04,1336,31,8,11,979.07,215.93,,montoAsegurado_vacio
19470,2026-01-15,395,37,11,3,816.29,,,comision_vacia;montoAsegurado_vacio
19471,2025-11-25,2276,11,1,6,1558.28,,,comision_vacia;montoAsegurado_vacio
19472,2025-05-12,1873,13,14,10,,145.4,,prima_vacia;montoAsegurado_vacio
19473,2025-11-05,65,27,6,3,,235.15,92693.85,prima_vacia
19474,,2761,27,1,12,1296.76,314.17,,fechaEmision_vacia;montoAsegurado_vacio
19475,2025-05-19,2626,21,3,9,63.07,,,comision_vacia;montoAsegurado_vacio
19476,2025-11-06,638,14,14,2,,70.33,,prima_vacia;montoAsegurado_vacio
19477,2025-09-04,2379,55,11,3,,95.62,,prima_vacia;montoAsegurado_vacio
19478,2025-10-18,3778,14,2,10,,201.54,,prima_vacia;montoAsegurado_vacio
19479,2026-02-02,992,27,9,1,,225.47,,prima_vacia;montoAsegurado_vacio
19480,2025-09-19,1946,26,14,11,,157.63,,prima_vacia;montoAsegurado_vacio
19481,2025-12-23,1658,29,9,1,,196.21,93586.38,prima_vacia
19482,2025-07-12,2008,63,6,5,1533.97,,,comision_vacia;montoAsegurado_vacio
19483,,906,6,15,10,,50.59,66329.71,fechaEmision_vacia;prima_vacia
19484,2025-12-06,551,6,5,12,,53.71,23119.25,prima_vacia
19486,2026-01-13,1769,75,3,1,695.17,152.54,,montoAsegurado_vacio
19487,2025-04-18,301,11,11,7,,102.86,,prima_vacia;montoAsegurado_vacio
19488,,2017,64,1,7,879.94,65.42,110805.68,fechaEmision_vacia
19489,2025-06-20,1199,30,7,6,624.94,150.37,,montoAsegurado_vacio
19490,2025-10-14,350,23,5,4,,208.89,257102.02,prima_vacia
19491,2025-11-04,2242,106,3,3,1773.35,419.87,,montoAsegurado_vacio
19493,2025-09-24,2239,48,9,2,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
19495,2025-06-29,1516,49,9,1,1635.23,252.14,,montoAsegurado_vacio
19496,2025-09-02,2995,37,7,11,1145.39,267.35,,montoAsegurado_vacio
19497,2025-01-05,240,49,6,5,1089.43,81.3,,montoAsegurado_vacio
19498,2025-09-09,315,32,14,1,1050.07,,170834.68,comision_vacia
19499,2025-03-20,2446,37,8,2,1248.83,262.82,,montoAsegurado_vacio
19500,2025-05-14,2659,11,15,6,,335.29,,prima_vacia;montoAsegurado_vacio
19502,2025-01-31,2129,53,6,11,,273.24,,prima_vacia;montoAsegurado_vacio
19504,2025-08-08,2546,48,3,7,1053.97,263.35,,montoAsegurado_vacio
19506,2025-06-05,2667,20,9,7,,155.47,131111.95,prima_vacia
19507,2025-01-18,2030,74,8,3,1185.32,,,comision_vacia;montoAsegurado_vacio
19508,2025-04-01,616,44,14,8,531.02,94.62,,montoAsegurado_vacio
19509,2025-11-08,84,51,10,8,,949.06,,prima_vacia;montoAsegurado_vacio
19512,2026-02-16,2881,55,10,8,1597.6,367.78,,montoAsegurado_vacio
19513,,2811,63,7,11,1246.34,261.35,,fechaEmision_vacia;montoAsegurado_vacio
19514,,2836,59,4,11,,,27602.16,fechaEmision_vacia;prima_vacia;comision_vacia
19516,2025-12-11,2987,79,6,4,727.81,,,comision_vacia;montoAsegurado_vacio
19521,,1806,50,7,11,1631.5,156.78,,fechaEmision_vacia;montoAsegurado_vacio
19522,2025-01-26,2949,6,14,2,1957.6,191.31,,montoAsegurado_vacio
19523,2025-06-08,901,36,6,6,1416.79,,,comision_vacia;montoAsegurado_vacio
19524,,952,61,9,8,704.81,166.34,,fechaEmision_vacia;montoAsegurado_vacio
19525,2025-03-29,1622,42,10,3,,189.7,29105.84,prima_vacia
19526,2025-04-12,1197,45,5,1,1193.3,244.82,,montoAsegurado_vacio
19529,2025-04-25,1973,1,3,6,962.49,62.86,,montoAsegurado_vacio
19531,2025-01-04,2242,36,7,12,1028.07,205.13,,montoAsegurado_vacio
19532,,315,56,7,7,510.13,66.18,60508.99,fechaEmision_vacia
19533,2025-05-21,3725,68,11,5,1060.62,174.0,,montoAsegurado_vacio
19534,,998,54,3,10,1224.03,197.17,117990.7,fechaEmision_vacia
19536,2025-02-09,1868,5,10,4,1452.0,178.44,,montoAsegurado_vacio
19538,2025-10-20,1618,8,10,4,476.47,98.91,,montoAsegurado_vacio
19539,2025-08-07,1841,38,9,2,712.11,,47514.49,comision_vacia
19540,2025-04-18,1606,47,14,7,341.1,48.17,,montoAsegurado_vacio
19541,2026-01-31,1291,37,8,12,,23.57,27943.4,prima_vacia
19542,,1852,45,7,6,,133.13,,fechaEmision_vacia;prima_vacia;montoAsegurado_vacio
19543,2025-02-03,2417,54,15,8,1275.46,76.44,,montoAsegurado_vacio
19544,2025-09-11,2167,7,10,10,,328.59,83244.19,prima_vacia
19546,,407,59,9,11,0.0,405.33,271407.21,fechaEmision_vacia
19550,2025-07-21,771,6,15,2,,80.55,108689.46,prima_vacia
19551,2025-11-14,1616,17,2,1,887.99,221.89,,montoAsegurado_vacio
19552,2025-09-03,2946,60,6,3,,333.1,194444.88,prima_vacia
19553,2025-03-14,1045,38,1,7,,184.26,162582.95,prima_vacia
19554,2025-03-11,2765,40,10,2,1809.07,,159761.44,comision_vacia
19555,2025-05-07,1632,8,3,12,1637.32,158.51,,montoAsegurado_vacio
19556,2025-08-10,2804,62,2,5,,,188912.96,prima_vacia;comision_vacia
19557,2025-11-17,397,73,12,8,882.13,,25301.82,comision_vacia
19558,2025-08-17,659,28,12,7,1919.36,,,comision_vacia;montoAsegurado_vacio
19560,2025-05-30,2815,67,12,12,,112.23,61756.54,prima_vacia
19561,2026-01-02,1294,72,3,3,,,147140.02,prima_vacia;comision_vacia
19562,2025-10-05,1727,11,9,5,1027.16,,,comision_vacia;montoAsegurado_vacio
19563,2025-01-08,2881,26,5,6,,166.74,,prima_vacia;montoAsegurado_vacio
19564,2025-01-10,2909,18,13,1,,354.52,264133.63,prima_vacia
19566,2025-08-05,2844,21,14,10,1952.71,,,comision_vacia;montoAsegurado_vacio
19567,2026-02-07,866,42,7,5,685.39,49.68,,montoAsegurado_vacio
19568,2025-02-17,1119,12,15,12,1793.33,102.78,,montoAsegurado_vacio
19569,2025-12-17,2511,62,6,9,1329.38,254.6,,montoAsegurado_vacio
19570,2025-02-04,398,44,5,9,1213.5,148.74,,montoAsegurado_vacio
19571,2025-09-18,2461,25,6,2,,174.18,,prima_vacia;montoAsegurado_vacio
19572,2025-07-14,3835,67,5,6,685.36,61.18,,montoAsegurado_vacio
19573,2025-12-07,1464,6,11,3,,112.78,,prima_vacia;montoAsegurado_vacio
19574,2025-08-30,1833,7,6,1,,305.44,54634.9,prima_vacia
19575,2025-10-17,659,50,13,7,1224.62,190.44,,montoAsegurado_vacio
19576,2026-01-24,2176,18,1,9,,146.51,,prima_vacia;montoAsegurado_vacio
19577,2025-01-26,603,55,7,12,131.61,,15056.44,comision_vacia
19578,2025-08-27,1157,79,11,1,,114.81,68153.07,prima_vacia
19580,2026-03-02,54,22,1,11,,131.3,162010.64,prima_vacia
19581,2025-01-31,2582,51,8,6,354.39,79.39,,montoAsegurado_vacio
19582,2025-12-26,2576,56,2,7,,88.55,,prima_vacia;montoAsegurado_vacio
19583,2025-06-13,1182,42,7,9,,293.27,54205.7,prima_vacia
19584,2025-03-19,2627,44,5,6,,,126965.65,prima_vacia;comision_vacia
19585,2025-09-18,2541,15,14,5,,94.91,182773.88,prima_vacia
19586,2025-10-26,1659,80,10,2,,344.44,334651.36,prima_vacia
19587,2025-08-06,751,31,7,1,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
19588,2025-09-26,207,63,5,11,309.39,72.94,,montoAsegurado_vacio
19589,2025-10-31,1492,63,11,9,,211.49,103618.25,prima_vacia
19590,2025-12-08,1940,64,10,5,1408.36,,,comision_vacia;montoAsegurado_vacio
19592,2025-12-19,947,10,14,10,,225.17,249182.68,prima_vacia
19594,2025-04-06,1987,6,3,8,182.52,,,comision_vacia;montoAsegurado_vacio
19596,2025-05-04,1891,13,2,7,,,229501.69,prima_vacia;comision_vacia
19597,2025-05-13,478,21,4,1,727.08,93.87,,montoAsegurado_vacio
19598,2026-02-13,2077,37,14,4,570.51,,20056.23,comision_vacia
19601,2025-09-25,2292,52,13,9,665.34,,,comision_vacia;montoAsegurado_vacio
19602,,2001,51,15,9,,84.85,,fechaEmision_vacia;prima_vacia;montoAsegurado_vacio
19603,2025-12-10,2205,74,13,11,431.63,,,comision_vacia;montoAsegurado_vacio
19604,2025-11-19,3522,35,11,2,,2061.77,,prima_vacia;montoAsegurado_vacio
19606,2025-01-15,401,64,10,8,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
19608,,919,4,3,10,,349.7,,fechaEmision_vacia;prima_vacia;montoAsegurado_vacio
19612,2025-01-17,1125,2,1,3,,169.91,121012.95,prima_vacia
19613,2025-04-11,2337,16,11,11,1154.62,,140811.04,comision_vacia
19614,2025-11-28,141,66,6,2,898.5,167.79,,montoAsegurado_vacio
19615,2025-05-20,835,33,5,3,,136.9,,prima_vacia;montoAsegurado_vacio
19617,2025-08-02,2403,46,15,6,334.8,,,comision_vacia;montoAsegurado_vacio
19618,2025-06-01,263,68,1,6,1081.5,,159244.97,comision_vacia
19619,2025-11-26,2563,76,14,8,1219.53,,80232.38,comision_vacia
19620,2025-05-28,2317,27,1,2,,161.75,144166.74,prima_vacia
19621,2025-08-03,518,110,12,4,1906.81,308.41,,montoAsegurado_vacio
19622,2025-03-13,2114,77,11,10,,129.94,109795.73,prima_vacia
19624,2025-12-10,2520,67,1,4,,100.62,274953.34,prima_vacia
19625,2026-01-23,106,64,7,7,500.72,,,comision_vacia;montoAsegurado_vacio
19626,2025-11-10,589,71,10,5,689.24,42.83,,montoAsegurado_vacio
19628,2025-03-29,1247,38,11,9,1528.16,,198190.94,comision_vacia
19629,2025-12-30,571,14,9,4,,156.93,,prima_vacia;montoAsegurado_vacio
19630,2025-10-05,2115,32,5,7,1352.81,,,comision_vacia;montoAsegurado_vacio
19631,2025-12-13,1064,73,11,7,909.97,,41004.71,comision_vacia
19632,,2050,17,7,7,1244.78,167.91,168567.8,fechaEmision_vacia
19633,2025-04-04,1780,39,11,5,1933.39,,,comision_vacia;montoAsegurado_vacio
19635,2025-11-16,2466,71,1,8,1441.3,336.46,,montoAsegurado_vacio
19636,2025-06-17,1118,10,15,12,1494.12,343.93,,montoAsegurado_vacio
19638,,318,75,3,5,720.14,60.93,82783.38,fechaEmision_vacia
19639,2025-11-03,388,4,4,4,868.74,49.58,,montoAsegurado_vacio
19641,2025-08-08,2494,77,8,10,1132.07,,213862.62,comision_vacia
19642,2025-01-24,2331,4,6,8,1099.79,214.97,,montoAsegurado_vacio
19644,,976,39,11,1,,255.97,183854.84,fechaEmision_vacia;prima_vacia
19645,2026-01-17,668,53,8,4,,,67460.03,prima_vacia;comision_vacia
19648,,2107,49,6,10,255.33,19.67,11944.68,fechaEmision_vacia
19651,2025-03-02,2889,2,11,2,153.12,7.89,,montoAsegurado_vacio
19652,2025-01-18,2694,24,5,7,,320.72,45491.6,prima_vacia
19657,2025-12-14,484,92,6,12,,,196058.12,prima_vacia;comision_vacia
19659,2025-04-30,781,27,9,1,1036.35,,196139.6,comision_vacia
19660,,471,5,14,6,,6.16,7200.82,fechaEmision_vacia;prima_vacia
19661,2026-01-20,1200,42,4,12,,2507.85,278343.29,prima_vacia
19662,2025-04-09,31,2,8,7,1452.05,130.56,,montoAsegurado_vacio
19663,2025-05-19,932,59,7,2,204.76,45.28,,montoAsegurado_vacio
19666,2025-11-05,2329,51,7,12,,129.87,352572.32,prima_vacia
19667,,1147,27,1,5,,298.99,136648.87,fechaEmision_vacia;prima_vacia
19668,2025-08-31,2319,38,7,2,573.74,,74872.05,comision_vacia
19669,,975,71,6,9,,,130059.68,fechaEmision_vacia;prima_vacia;comision_vacia
19671,,990,50,10,2,1437.52,,216426.1,fechaEmision_vacia;comision_vacia
19676,2025-03-26,1871,28,10,6,834.69,125.66,,montoAsegurado_vacio
19678,,1635,64,5,10,1722.21,,226763.41,fechaEmision_vacia;comision_vacia
19679,2025-09-04,2226,72,13,11,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
19680,2025-05-26,106,31,1,8,803.63,,,comision_vacia;montoAsegurado_vacio
19683,2025-07-26,353,36,8,6,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
19685,2025-09-15,2861,75,13,6,1835.75,,222700.5,comision_vacia
19686,2025-06-17,2091,40,15,11,,188.88,106136.63,prima_vacia
19687,2026-01-05,2254,8,4,4,,33.64,,prima_vacia;montoAsegurado_vacio
19688,2025-06-18,675,61,4,3,835.65,141.01,,montoAsegurado_vacio
19689,2025-03-14,2325,57,8,10,672.1,121.73,,montoAsegurado_vacio
19690,2025-10-30,2685,4,10,4,1111.28,108.21,,montoAsegurado_vacio
19692,,107,72,15,3,891.8,,105472.02,fechaEmision_vacia;comision_vacia
19693,2025-03-31,8,65,8,4,985.95,201.36,,montoAsegurado_vacio
19694,2025-11-29,907,42,4,9,,116.12,152892.63,prima_vacia
19695,2025-06-22,2294,37,8,3,627.5,,,comision_vacia;montoAsegurado_vacio
19696,2025-09-13,2179,57,13,1,1295.16,,34485.86,comision_vacia
19697,2025-04-20,2662,64,7,10,,122.22,142239.57,prima_vacia
19698,2026-01-13,2381,61,2,1,,26.57,,prima_vacia;montoAsegurado_vacio
19699,2025-05-30,2701,76,1,5,,189.83,174019.62,prima_vacia
19700,2025-08-09,2485,22,6,1,0.0,,99865.74,comision_vacia
19701,2025-01-25,282,76,1,4,628.68,,,comision_vacia;montoAsegurado_vacio
19703,2025-02-15,380,72,10,1,840.52,,44254.93,comision_vacia
19704,2026-01-30,241,36,7,11,539.61,35.07,,montoAsegurado_vacio
19705,2025-02-24,940,64,2,11,801.22,,28145.41,comision_vacia
19706,2025-02-19,2219,25,7,5,,,131775.06,prima_vacia;comision_vacia
19707,2025-01-26,1135,1,5,8,,61.35,,prima_vacia;montoAsegurado_vacio
19708,2025-11-06,20,56,4,10,227.32,26.54,,montoAsegurado_vacio
19709,2025-06-21,2477,62,12,8,,196.29,80245.36,prima_vacia
19710,2025-10-20,1162,59,1,5,290.23,52.71,,montoAsegurado_vacio
19712,2025-09-10,1714,47,3,1,292.27,,50904.14,comision_vacia
19713,2025-10-21,488,37,2,8,,99.75,144300.64,prima_vacia
19714,2025-09-21,1702,63,12,4,,62.0,,prima_vacia;montoAsegurado_vacio
19715,2025-01-06,2940,48,7,1,1014.8,236.48,,montoAsegurado_vacio
19716,2025-11-29,2217,41,3,10,816.36,,,comision_vacia;montoAsegurado_vacio
19717,,1065,31,6,2,1369.81,126.66,214841.51,fechaEmision_vacia
19719,2025-06-29,146,10,14,12,-916.34,143.84,,montoAsegurado_vacio
19720,2026-01-14,482,57,14,8,,323.28,127253.25,prima_vacia
19721,2025-11-19,709,69,9,3,,247.52,122944.94,prima_vacia
19722,2025-08-29,918,48,1,7,,94.5,44929.82,prima_vacia
19723,2025-03-28,2712,43,15,11,1171.94,,,comision_vacia;montoAsegurado_vacio
19724,2025-06-17,2888,18,3,11,1106.12,156.32,,montoAsegurado_vacio
19725,2025-01-04,761,75,2,2,887.17,149.29,,montoAsegurado_vacio
19726,2026-07-02,2138,11,7,3,1552.44,,,comision_vacia;montoAsegurado_vacio
19727,2025-11-21,963,4,8,10,1865.22,186.78,,montoAsegurado_vacio
19729,2025-08-01,2848,64,3,7,-1754.5,,,comision_vacia;montoAsegurado_vacio
19732,,1042,26,12,6,1308.97,205.96,,fechaEmision_vacia;montoAsegurado_vacio
19733,2025-02-16,2430,4,2,11,675.25,,30377.31,comision_vacia
19735,2025-10-21,2078,8,5,1,1454.53,316.11,,montoAsegurado_vacio
19737,2025-11-29,2438,63,12,5,,81.21,,prima_vacia;montoAsegurado_vacio
19738,2026-01-14,1671,30,12,1,,305.29,,prima_vacia;montoAsegurado_vacio
19739,2025-02-01,1148,69,9,5,,,150478.42,prima_vacia;comision_vacia
19740,2025-05-16,946,70,10,4,841.59,193.41,,montoAsegurado_vacio
19741,2025-10-24,2150,38,7,2,1019.58,,197415.73,comision_vacia
19742,2025-12-29,1969,36,5,11,698.54,,,comision_vacia;montoAsegurado_vacio
19744,2026-02-18,432,4,2,3,,163.35,71971.62,prima_vacia
19747,2025-02-11,851,62,10,7,739.27,,16917.65,comision_vacia
19748,2025-12-21,1490,14,12,12,,152.52,170589.67,prima_vacia
19749,2025-12-14,2101,55,14,9,790.83,39.96,,montoAsegurado_vacio
19750,2025-09-02,1608,42,1,2,1916.75,,315481.2,comision_vacia
19751,2025-02-11,1216,79,15,4,1365.83,286.28,,montoAsegurado_vacio
19752,2025-04-29,859,66,9,7,,211.48,184122.29,prima_vacia
19753,2025-02-13,112,75,6,9,,245.83,,prima_vacia;montoAsegurado_vacio
19754,2025-04-17,1477,6,3,7,,248.07,84851.48,prima_vacia
19755,2025-06-11,719,2,7,5,1026.13,218.08,,montoAsegurado_vacio
19756,2025-11-10,1274,58,11,1,,176.22,24354.62,prima_vacia
19758,2025-02-12,1336,74,11,6,1897.49,156.83,,montoAsegurado_vacio
19759,2025-03-26,1604,117,11,9,1591.27,388.48,,montoAsegurado_vacio
19761,2025-11-28,2354,54,3,9,612.19,134.47,,montoAsegurado_vacio
19764,2025-11-28,2222,70,5,5,,321.87,272940.02,prima_vacia
19766,2025-10-11,1176,44,1,12,,375.38,48147.02,prima_vacia
19769,2025-07-06,1767,2,1,3,,249.9,,prima_vacia;montoAsegurado_vacio
19770,2026-02-12,2441,34,7,10,203.21,43.19,,montoAsegurado_vacio
19772,2025-09-09,2229,78,9,4,,239.83,175227.65,prima_vacia
19773,2025-12-22,247,48,8,11,201.8,,,comision_vacia;montoAsegurado_vacio
19774,2025-08-11,2948,23,7,4,,,140394.68,prima_vacia;comision_vacia
19775,2025-06-17,498,14,4,11,658.79,96.69,,montoAsegurado_vacio
19777,2025-03-26,2653,52,15,10,,254.71,,prima_vacia;montoAsegurado_vacio
19778,2025-12-05,437,8,2,9,729.68,,54801.54,comision_vacia
19780,2025-05-03,2600,7,13,7,319.81,47.48,,montoAsegurado_vacio
19781,2025-06-12,2929,73,4,2,716.82,,,comision_vacia;montoAsegurado_vacio
19782,2025-07-27,2963,79,9,1,785.19,79.18,,montoAsegurado_vacio
19784,2025-12-15,1552,75,10,6,1394.56,,93295.57,comision_vacia
19786,2026-01-27,106,52,2,9,,50.5,,prima_vacia;montoAsegurado_vacio
19789,2026-04-02,2040,76,12,6,,102.31,110157.18,prima_vacia
19790,2025-02-10,442,11,2,8,,,45216.94,prima_vacia;comision_vacia
19791,2025-11-07,1578,15,8,7,204.65,36.7,,montoAsegurado_vacio
19792,2025-09-01,2885,11,6,6,,391.14,,prima_vacia;montoAsegurado_vacio
19794,2025-09-01,2985,9,6,10,1539.49,,,comision_vacia;montoAsegurado_vacio
19795,2025-10-18,451,3,11,12,,183.9,188826.09,prima_vacia
19796,2026-01-04,2932,4,15,10,1523.13,258.29,,montoAsegurado_vacio
19797,,1963,67,2,4,,287.59,80113.46,fechaEmision_vacia;prima_vacia
19798,2025-02-19,2059,11,7,7,1030.0,203.98,,montoAsegurado_vacio
19799,2025-06-22,1456,77,3,12,,118.09,311039.23,prima_vacia
19800,2025-06-07,811,70,8,11,,9.08,,prima_vacia;montoAsegurado_vacio
19801,2025-01-26,1558,5,10,6,100.47,13.42,,montoAsegurado_vacio
19802,2025-02-08,2412,71,13,2,,,49436.85,prima_vacia;comision_vacia
19804,2025-06-25,778,49,7,6,,213.99,,prima_vacia;montoAsegurado_vacio
19806,2025-11-08,1156,7,9,12,,,187307.56,prima_vacia;comision_vacia
19807,,488,13,9,5,,240.52,,fechaEmision_vacia;prima_vacia;montoAsegurado_vacio
19808,2025-08-24,811,35,3,7,,,147343.93,prima_vacia;comision_vacia
19809,2025-04-17,26,7,9,6,,66.04,,prima_vacia;montoAsegurado_vacio
19810,2025-02-01,3697,9,14,10,391.47,55.39,,montoAsegurado_vacio
19812,2025-01-04,1302,105,6,11,,163.38,217609.27,prima_vacia
19814,2026-01-02,2616,15,6,2,,291.01,30952.4,prima_vacia
19815,2026-02-02,217,65,8,9,750.21,,60661.91,comision_vacia
19817,2025-03-31,2502,1,10,7,1764.59,329.48,,montoAsegurado_vacio
19818,2025-09-14,1714,69,12,11,,69.41,,prima_vacia;montoAsegurado_vacio
19820,2025-03-18,1080,26,9,11,68.03,4.44,,montoAsegurado_vacio
19821,2025-01-03,505,56,7,6,,45.76,71704.81,prima_vacia
19824,,1930,78,8,11,1183.3,163.14,39387.7,fechaEmision_vacia
19825,2025-11-12,1219,71,6,6,410.07,,49326.98,comision_vacia
19826,2025-07-03,958,25,13,11,1977.88,,130148.03,comision_vacia
19827,2025-09-05,1475,19,9,6,,,,prima_vacia;comision_vacia;montoAsegurado_vacio
19828,,686,91,11,3,1483.12,348.43,89858.98,fechaEmision_vacia
19829,,141,71,6,7,,,282078.49,fechaEmision_vacia;prima_vacia;comision_vacia
19830,,2998,58,9,7,1416.95,219.01,223088.75,fechaEmision_vacia
19832,2025-11-08,123,117,9,12,1341.56,265.41,,montoAsegurado_vacio
19833,2026-11-01,160,68,14,11,1072.24,63.93,,montoAsegurado_vacio
19834,2025-01-22,2120,52,5,4,,189.13,,prima_vacia;montoAsegurado_vacio
